                        time,              drag_Gamma_0_2,              lift_Gamma_0_2
      7.4999999999998845e+00,     -1.1647431349728348e+09,      6.1496798595569062e+08
      7.5099999999998843e+00,      3.1853974493603634e+10,     -2.8748939514378548e+10
      7.5199999999998841e+00,      5.2970905702307983e+10,      1.0848483049851067e+10
      7.5299999999998839e+00,      2.2873257987571049e+09,      1.0708488920541339e+09
      7.5399999999998837e+00,      9.5294861737362057e+07,      8.7925325600705713e+07
      7.5499999999998835e+00,      4.4660114559231028e+07,      1.7352302964181058e+07
      7.5599999999998833e+00,      1.3367414477719229e+08,      5.5479541145560300e+08
      7.5699999999998830e+00,     -1.7233754302981836e+08,     -2.4240149547781542e+08
      7.5799999999998828e+00,     -5.3085538102377523e+06,      1.7887773752483297e+07
      7.5899999999998826e+00,     -9.7454326851531155e+06,      4.3186896208425825e+06
      7.5999999999998824e+00,      7.0920261838208549e+06,      2.8959540781757152e+06
      7.6099999999998822e+00,      5.1258361661818689e+06,      8.5050167705909570e+05
      7.6199999999998820e+00,     -1.5271983073031908e+08,      8.4195909486951172e+07
      7.6299999999998818e+00,     -1.9861104214878881e+08,      2.6438456610965210e+08
      7.6399999999998816e+00,     -2.1046722851044494e+08,      1.7515710786460862e+08
      7.6499999999998813e+00,      2.8265473749014307e+06,      4.5657593136657579e+06
      7.6599999999998811e+00,     -8.0735075936139375e+06,      3.4793088414231077e+07
      7.6699999999998809e+00,      5.0175592207221746e+07,      1.7303861666606092e+06
      7.6799999999998807e+00,      7.6824438119607463e+07,      5.4889449722921479e+08
      7.6899999999998805e+00,      1.4027307411769778e+08,     -6.0059893127842702e+07
      7.6999999999998803e+00,     -5.5358509271379083e+07,      2.0562905576787513e+07
      7.7099999999998801e+00,      4.8198555919326581e+06,     -3.5940467609961941e+06
      7.7199999999998798e+00,      6.2631756133531854e+06,     -1.2283156452117786e+06
      7.7299999999998796e+00,      5.1580202524365023e+07,      5.4219313410145186e+07
      7.7399999999998794e+00,     -9.1743512035917751e+06,     -1.4389746070494986e+08
      7.7499999999998792e+00,      2.3734424632078242e+07,      6.5731899554365560e+07
      7.7599999999998790e+00,     -3.5023868030352667e+07,     -2.7444430881724350e+07
      7.7699999999998788e+00,     -1.7925720377422915e+09,     -1.2687645911725516e+09
      7.7799999999998786e+00,      8.6283810171678972e+08,      2.1607548285187750e+09
      7.7899999999998784e+00,      2.3110579206143063e+08,      2.8985561555096561e+08
      7.7999999999998781e+00,      4.2802396962959170e+06,     -3.6771293108995901e+06
      7.8099999999998779e+00,      4.6026979449198730e+06,     -6.2876764542998262e+06
      7.8199999999998777e+00,      6.9842312876978926e+06,      2.6992216292283352e+07
      7.8299999999998775e+00,     -1.3264500991226900e+06,      3.6243427200608752e+06
      7.8399999999998773e+00,      9.1030612859960925e+06,      1.4970618174269779e+07
      7.8499999999998771e+00,     -8.8661363932179809e+07,      2.7861466535332310e+08
      7.8599999999998769e+00,      1.9485111751161879e+08,      3.4795547617937714e+07
      7.8699999999998766e+00,     -8.0586315824682683e+07,      1.5184952233078328e+08
      7.8799999999998764e+00,      2.1485255604270056e+07,      2.8355318144296330e+08
      7.8899999999998762e+00,     -1.7785488122751988e+07,      2.2493070054443538e+07
      7.8999999999998760e+00,      1.9894663664435096e+07,     -1.7666515899007279e+07
      7.9099999999998758e+00,     -1.9078831567802823e+08,      1.7462842884782353e+08
      7.9199999999998756e+00,      5.8188723993569165e+06,      9.2608571590876639e+07
      7.9299999999998754e+00,     -2.4596674434851393e+07,     -6.1614099709915929e+06
      7.9399999999998752e+00,     -1.4660125193226043e+07,     -7.4309880216069534e+07
      7.9499999999998749e+00,     -8.3999479342949957e+07,     -3.6693755073046461e+07
      7.9599999999998747e+00,      4.7735673257945217e+07,     -3.3776712854838192e+07
      7.9699999999998745e+00,      3.1279369142973536e+08,      2.4331658736514562e+08
      7.9799999999998743e+00,      7.4117762241520846e+08,      6.4673640025128388e+08
      7.9899999999998741e+00,     -2.5066807540110890e+07,      3.5740860640958810e+08
      7.9999999999998739e+00,     -2.2075624968669564e+07,      1.4512382161566125e+07
      8.0099999999998737e+00,     -4.5714454988786757e+07,      5.2976042286500752e+07
      8.0199999999998735e+00,      5.2916462020780712e+07,      5.3860319560791373e+07
      8.0299999999998732e+00,      5.1787389467163291e+06,     -1.4933567696148701e+07
      8.0399999999998730e+00,     -3.8611807850583699e+06,      1.5619360477329644e+06
      8.0499999999998728e+00,      1.8255085972524967e+07,     -1.2632692736097075e+07
      8.0599999999998726e+00,     -8.6736665338254571e+07,     -1.3717757050827506e+08
      8.0699999999998724e+00,     -5.2000768421992630e+07,      2.3330154400403604e+07
      8.0799999999998722e+00,      7.1707121634941697e+07,     -4.8384476063705429e+07
      8.0899999999998720e+00,     -9.5564023512047976e+06,     -6.3078120720375173e+07
      8.0999999999998717e+00,      6.6193860026266597e+07,      1.6831423100806646e+07
      8.1099999999998715e+00,     -8.4663073480836660e+07,     -3.9239291736128405e+07
      8.1199999999998713e+00,     -3.2549894910368472e+07,     -1.7449621132879245e+08
      8.1299999999998711e+00,     -1.5601907484423998e+08,      5.1220086218821079e+07
      8.1399999999998709e+00,      2.9408881742226964e+08,     -1.7180882911980951e+08
      8.1499999999998707e+00,      1.0604653039169818e+07,     -3.4994597681286192e+08
      8.1599999999998705e+00,      2.9287756006127197e+07,     -5.4702391079409130e+07
      8.1699999999998703e+00,     -4.3627256770088363e+08,     -5.5443518838782120e+08
      8.1799999999998700e+00,     -2.5930665668540087e+08,     -2.6521692981756434e+07
      8.1899999999998698e+00,      6.5648789031670615e+07,      2.6634872304973487e+07
      8.1999999999998696e+00,     -6.8481370652438641e+07,     -1.5979159226163246e+07
      8.2099999999998694e+00,     -7.7957851558042347e+07,     -5.0624875231274307e+07
      8.2199999999998692e+00,      1.2859257825573808e+08,      1.1515989292505428e+07
      8.2299999999998690e+00,     -3.5359609303813525e+07,     -4.1733948292050585e+06
      8.2399999999998688e+00,     -1.1907492102722013e+08,      1.1978364833283560e+08
      8.2499999999998685e+00,     -6.5987856826876223e+07,      3.2828142817312694e+08
      8.2599999999998683e+00,     -7.7502715351101437e+09,      2.6149622353393345e+09
      8.2699999999998681e+00,     -1.8827276488386351e+08,      1.8968661345298717e+09
      8.2799999999998679e+00,     -3.0022580790349078e+08,      3.0106292108419365e+08
      8.2899999999998677e+00,     -8.0123584374956042e+05,     -2.1526260683411169e+06
      8.2999999999998675e+00,     -5.5785241403882019e+07,      4.0978064168177947e+07
      8.3099999999998673e+00,      3.6794442186651915e+07,      5.7943154546642520e+07
      8.3199999999998671e+00,     -4.8170936009178400e+07,      9.4855704094440758e+08
      8.3299999999998668e+00,      2.3211953137480354e+08,      7.1628223926356900e+08
      8.3399999999998666e+00,     -1.6032940879112312e+08,     -1.3403834465955369e+08
      8.3499999999998664e+00,     -1.0458590051692970e+07,      3.0267089118078265e+07
      8.3599999999998662e+00,      1.6445288815082878e+07,     -3.5723187341847844e+07
      8.3699999999998660e+00,      2.3417832599561278e+07,      5.2704002680283673e+07
      8.3799999999998658e+00,     -2.8933335037104242e+07,     -1.3820898895750908e+07
      8.3899999999998656e+00,      1.2778630491588514e+09,     -3.9785451805335474e+08
      8.3999999999998654e+00,     -1.2479581287776017e+09,      7.6963875517160225e+08
      8.4099999999998651e+00,     -1.1343610888024135e+08,     -1.6841490797076106e+07
      8.4199999999998649e+00,     -8.1577400192705169e+06,      2.2521074685445525e+07
      8.4299999999998647e+00,      1.5689135663503734e+07,     -4.3672907638082337e+06
      8.4399999999998645e+00,     -5.8692740637609325e+07,     -2.1753847573095165e+07
      8.4499999999998643e+00,     -1.7556702742302942e+08,      2.5008300981593272e+08
      8.4599999999998641e+00,      2.9863739491140842e+07,     -2.1004566774476610e+07
      8.4699999999998639e+00,     -3.9169924288740493e+06,     -8.4060588027478859e+07
      8.4799999999998636e+00,      3.0387017562246299e+08,      5.3090634882771665e+08
      8.4899999999998634e+00,      3.7604824710866764e+07,      1.8151807868154237e+08
      8.4999999999998632e+00,      7.1855765154781997e+07,     -8.4668232218281068e+06
      8.5099999999998630e+00,     -2.6976451996548101e+07,     -2.2652252560216282e+07
      8.5199999999998628e+00,     -5.2382567346166007e+07,     -3.5544338975484245e+07
      8.5299999999998626e+00,     -6.8397933421012521e+07,     -1.9573623719668314e+07
      8.5399999999998624e+00,     -1.6864629019642137e+07,      5.0976253507359074e+06
      8.5499999999998622e+00,      2.5685568846525163e+06,      1.7065145675832410e+06
      8.5599999999998619e+00,      5.3656226461773356e+06,     -4.5032003935066992e+06
      8.5699999999998617e+00,      1.0587504227420740e+07,      1.8405194055899754e+06
      8.5799999999998615e+00,     -3.3923141721129876e+08,     -3.1543264617647074e+07
      8.5899999999998613e+00,     -5.5990572352747485e+07,      1.3755255864853328e+07
      8.5999999999998611e+00,     -1.2314374034622915e+07,      1.0114458967193873e+08
      8.6099999999998609e+00,     -9.5932097312149219e+06,     -2.5602436302660134e+07
      8.6199999999998607e+00,     -1.2946336522207074e+08,     -2.7054252237520671e+08
      8.6299999999998604e+00,     -4.0504194650671095e+07,     -4.3009448578599289e+07
      8.6399999999998602e+00,      1.8522599275152214e+07,      9.3232116366652511e+06
      8.6499999999998600e+00,      7.4830996659508273e+06,      2.3732694440786061e+06
      8.6599999999998598e+00,     -3.5536331231552735e+06,     -1.9317167084970083e+07
      8.6699999999998596e+00,     -8.9010581773891672e+05,     -3.2992100839438904e+07
      8.6799999999998594e+00,     -7.0275326913511828e+06,     -3.0795399752674468e+07
      8.6899999999998592e+00,     -2.5699489313156016e+07,      2.8127750931674842e+07
      8.6999999999998590e+00,     -1.8910079797861688e+06,     -1.9096370424018078e+07
      8.7099999999998587e+00,     -1.3968121758906784e+07,     -4.5573793357666835e+07
      8.7199999999998585e+00,     -2.9969188829879761e+07,      3.1279407061945874e+07
      8.7299999999998583e+00,      4.6579513908257321e+07,      9.8435231701243293e+08
      8.7399999999998581e+00,      9.1774365517499483e+08,     -8.2846884962794209e+08
      8.7499999999998579e+00,     -1.1627136576839046e+09,      1.7776899548769073e+10
      8.7599999999998577e+00,      6.4581548157640302e+08,      1.0210377773774592e+07
      8.7699999999998575e+00,      5.3261385134132057e+08,     -3.3999800913978624e+08
      8.7799999999998573e+00,     -2.3679016791857937e+06,     -2.0244266533311121e+07
      8.7899999999998570e+00,      1.2157606480172123e+06,      3.2767169122604121e+07
      8.7999999999998568e+00,      1.8964141653044842e+07,      1.5153862476245049e+07
      8.8099999999998566e+00,      2.7075899897355922e+07,      6.9341699761469319e+07
      8.8199999999998564e+00,     -1.1983933453464165e+07,      3.3371594786927864e+07
      8.8299999999998562e+00,      4.0959691291492946e+07,     -4.4665339590719100e+06
      8.8399999999998560e+00,      1.4826099772378141e+07,     -6.2368479211332910e+06
      8.8499999999998558e+00,      1.7635784540328926e+08,      1.7034670809529835e+08
      8.8599999999998555e+00,      4.1060033515994512e+07,     -3.5535487704488873e+07
      8.8699999999998553e+00,      7.0834883286258221e+07,     -5.3902716149862103e+07
      8.8799999999998551e+00,      1.1375946836940375e+08,     -1.3440672131572491e+08
      8.8899999999998549e+00,     -2.3698046971717566e+07,     -7.7802093389319479e+07
      8.8999999999998547e+00,      4.8162155344733164e+07,     -7.2988861809304148e+07
      8.9099999999998545e+00,      4.5464902139338150e+09,     -3.7805893207698584e+09
      8.9199999999998543e+00,     -2.9235921648959005e+08,      8.2720042291645801e+08
      8.9299999999998541e+00,     -1.9441278153861287e+09,      1.3694002153323598e+09
      8.9399999999998538e+00,      1.2613333623321287e+08,      1.2723764654687250e+08
      8.9499999999998536e+00,     -2.8774052765953023e+07,      9.2214971978032179e+06
      8.9599999999998534e+00,      1.2861345104732597e+09,     -1.3265083797578177e+09
      8.9699999999998532e+00,      1.5680223787839487e+08,      1.4975361560373569e+08
      8.9799999999998530e+00,     -1.9325909868248439e+09,     -5.9817438469341660e+08
      8.9899999999998528e+00,     -3.7852950497902453e+08,      6.6111884703451239e+07
      8.9999999999998526e+00,      1.2784144551126328e+08,      8.3062942136096299e+08
      9.0099999999998523e+00,      1.2442208493618095e+08,      2.6726102713341182e+08
      9.0199999999998521e+00,      2.0693230665292546e+07,      8.7926004858169463e+06
      9.0299999999998519e+00,      6.4839417166182520e+06,     -1.2074283853730401e+07
      9.0399999999998517e+00,      5.1208991393184215e+06,     -5.4958599163110703e+07
      9.0499999999998515e+00,     -5.4544687765274771e+07,      1.2499339908343781e+07
      9.0599999999998513e+00,     -5.8174766544585951e+07,      2.4905665879660375e+07
      9.0699999999998511e+00,     -9.0419630301525250e+07,     -4.2465232230893129e+08
      9.0799999999998509e+00,     -2.1775720021876189e+08,      1.1059897402902880e+08
      9.0899999999998506e+00,     -2.5394133808494940e+08,     -8.8596312355078816e+07
      9.0999999999998504e+00,      7.2106243141894788e+06,     -1.5320987767213550e+08
      9.1099999999998502e+00,      2.4907040143553370e+08,      1.3382896210265465e+08
      9.1199999999998500e+00,     -7.4221891345899081e+08,     -6.1635852004384577e+08
      9.1299999999998498e+00,      1.2775289416093264e+09,     -7.1455094262730464e+07
      9.1399999999998496e+00,      1.7206877207625386e+08,     -1.5353687093838772e+08
      9.1499999999998494e+00,     -1.7998661529558182e+07,      6.2603236679344758e+07
      9.1599999999998492e+00,      2.6524163379601312e+08,      1.6651568907196334e+08
      9.1699999999998489e+00,     -1.4050139109387945e+10,      1.8025816424990837e+10
      9.1799999999998487e+00,     -1.0133029216825261e+09,      1.3963011077766018e+09
      9.1899999999998485e+00,     -2.7659686148557729e+08,      2.9511747578130054e+08
      9.1999999999998483e+00,      6.8631122366889298e+07,     -6.2619646125018105e+07
      9.2099999999998481e+00,      1.9957694066166894e+09,     -6.6356639229753566e+08
      9.2199999999998479e+00,      2.3919752938930717e+08,      2.3041872083650959e+08
      9.2299999999998477e+00,      3.2699720953224313e+08,     -3.6555756505920953e+08
      9.2399999999998474e+00,      6.6053498866009355e+07,      5.1490111682472639e+09
      9.2499999999998472e+00,      1.6664574236824921e+10,      1.5128754126463911e+10
      9.2599999999998470e+00,      1.8205627697438126e+09,     -8.4268133911753821e+08
      9.2699999999998468e+00,      5.0884030723382205e+07,      8.5308226776925668e+07
      9.2799999999998466e+00,      1.4466485408616502e+07,     -5.7285306826316041e+05
      9.2899999999998464e+00,      3.8965247849491537e+06,     -8.1171590714921758e+07
      9.2999999999998462e+00,      3.3957166526943306e+06,      1.5049336491817730e+06
      9.3099999999998460e+00,     -5.1201583021087050e+07,      3.9323627903253943e+07
      9.3199999999998457e+00,      6.6980628821599662e+07,     -1.0543808315681835e+08
      9.3299999999998455e+00,     -2.9020006392337930e+08,     -1.0871330227260540e+09
      9.3399999999998453e+00,      1.0232770311290129e+08,     -3.7117346967113815e+07
      9.3499999999998451e+00,      5.6252379675567806e+07,      1.9089203589619228e+08
      9.3599999999998449e+00,      2.7498738777652733e+07,     -5.5254522656838842e+07
      9.3699999999998447e+00,     -1.2141694863858763e+07,     -2.1824211999360271e+07
      9.3799999999998445e+00,     -2.6460447336943734e+08,     -4.9903484542130679e+07
      9.3899999999998442e+00,      7.3721195016798377e+06,      3.2669799245941538e+07
      9.3999999999998440e+00,     -1.3094743856175429e+08,      5.4204145834926441e+07
      9.4099999999998438e+00,     -1.7225999128242591e+08,     -3.4779410759465568e+07
      9.4199999999998436e+00,      1.2216051001234528e+08,     -8.0477048951921150e+07
      9.4299999999998434e+00,     -7.5928060283254996e+07,     -4.9890476683378778e+07
      9.4399999999998432e+00,     -1.4690014468598943e+09,      3.5514234500332470e+09
      9.4499999999998430e+00,      2.7656347210095131e+10,      3.3842547891251469e+09
      9.4599999999998428e+00,     -7.0353840363649502e+09,     -1.9654194449374850e+09
      9.4699999999998425e+00,      1.1186810930877179e+06,      6.0210449756169930e+07
      9.4799999999998423e+00,     -1.9192053067348845e+07,      3.5865264196752973e+07
      9.4899999999998421e+00,      1.3811747457321122e+08,      1.0240029349049300e+08
      9.4999999999998419e+00,      1.4347764293443006e+08,     -4.6041208016389656e+08
      9.5099999999998417e+00,      2.7822617622035868e+07,     -6.0021638013757966e+07
      9.5199999999998415e+00,     -5.0678614689414427e+07,      4.4585519477189422e+07
      9.5299999999998413e+00,      4.4626760927361727e+07,     -3.1850508293815136e+08
      9.5399999999998411e+00,     -8.8245662559365082e+08,      4.0414449450881803e+08
      9.5499999999998408e+00,     -1.2014989086075001e+09,     -1.8379363314114962e+09
      9.5599999999998406e+00,     -1.3119565934011632e+08,      7.9678298837854937e+07
      9.5699999999998404e+00,     -1.6309476617079742e+07,     -1.3154374178935224e+07
      9.5799999999998402e+00,      1.1925931790165482e+06,     -8.4278057994624227e+06
      9.5899999999998400e+00,      1.5353817769977991e+06,     -1.2214716126481940e+06
      9.5999999999998398e+00,     -1.4038589467810690e+06,     -2.5779758080972102e+07
      9.6099999999998396e+00,     -6.0721427439031422e+07,     -3.3956147684616372e+07
      9.6199999999998393e+00,      1.8349846671459273e+08,      8.5182781629017770e+07
      9.6299999999998391e+00,     -1.0480100627109740e+07,     -2.4374457968847163e+07
      9.6399999999998389e+00,      5.3522600694748372e+07,     -3.4548608437874699e+08
      9.6499999999998387e+00,     -4.7339399782018080e+07,      1.9172037049914487e+07
      9.6599999999998385e+00,      4.3191785693706739e+08,     -3.2701736339197665e+08
      9.6699999999998383e+00,      5.8960516523590910e+08,      5.4153626384032607e+08
      9.6799999999998381e+00,      1.6439646876157446e+07,      4.1013334810940206e+07
      9.6899999999998379e+00,     -1.3957590241040105e+08,      4.5023434365290749e+08
      9.6999999999998376e+00,     -1.1055148593359544e+09,      2.4798898904032598e+09
      9.7099999999998374e+00,     -1.2158526926995701e+08,     -4.9221667656963480e+08
      9.7199999999998372e+00,     -1.9309407545204151e+08,     -3.8111605001557750e+08
      9.7299999999998370e+00,     -4.9129028160269797e+07,      2.1394288662882629e+08
      9.7399999999998368e+00,      5.1681932455542281e+07,      1.7797089800747421e+08
      9.7499999999998366e+00,      3.0739395383381125e+07,      6.0280404635370560e+07
      9.7599999999998364e+00,     -1.0634656478895858e+08,      6.9005757083346695e+07
      9.7699999999998361e+00,     -3.7246501227630109e+07,     -3.8477469550196327e+07
      9.7799999999998359e+00,     -1.1983652465703213e+08,      3.5366304476732351e+07
      9.7899999999998357e+00,     -1.1066867655305624e+09,      5.0243483337116688e+08
      9.7999999999998355e+00,     -1.2889216645110744e+08,     -1.0280552350649920e+08
      9.8099999999998353e+00,      1.0177456469034773e+08,      2.4062205361252423e+07
      9.8199999999998351e+00,      2.3793750685586712e+08,      5.9225740224399399e+06
      9.8299999999998349e+00,      2.3352684953402850e+08,      5.3385086446665652e+07
      9.8399999999998347e+00,      2.6825392422323149e+08,      2.1295733389547741e+08
      9.8499999999998344e+00,     -2.2256066563105986e+07,     -2.9396445377824176e+07
      9.8599999999998342e+00,      8.4498885347802341e+07,      1.5447240534286104e+07
      9.8699999999998340e+00,      9.6155624164484143e+06,     -2.9501537716096826e+07
      9.8799999999998338e+00,      1.3104514557064682e+08,      8.3400401231814519e+07
      9.8899999999998336e+00,      4.4466635715172723e+07,      1.9171335362570308e+07
      9.8999999999998334e+00,      3.5111279868588519e+08,     -1.1209526491079053e+08
      9.9099999999998332e+00,     -1.4118984681843185e+08,      1.5401175587429619e+09
      9.9199999999998330e+00,      6.9459328672256911e+08,      4.2203833596524459e+08
      9.9299999999998327e+00,      6.5811784967998467e+07,      3.1411082281124048e+07
      9.9399999999998325e+00,      5.6861698819783680e+07,      4.3169135190563627e+07
      9.9499999999998323e+00,      7.2855400884196628e+05,      3.3578501484977938e+07
      9.9599999999998321e+00,     -3.5185936585779734e+07,     -3.6292315697711326e+07
      9.9699999999998319e+00,     -2.8864402821236610e+08,      2.8320131348055947e+08
      9.9799999999998317e+00,      8.5435606112178278e+08,     -7.6865027463648772e+08
      9.9899999999998315e+00,     -8.8467780344440445e+07,     -1.0298606818478680e+06
      9.9999999999998312e+00,     -3.8807333749880251e+06,      1.6071984423652740e+07
